1 -0.100 0.176 1.833	2 0.155 0.119 -0.312
1 -0.095 0.176 1.358	2 0.157 0.028 0.040
1 -0.091 0.165 1.385	2 0.158 0.006 0.268
1 -0.088 -0.006 1.473	2 0.159 0.074 0.699
1 -0.086 0.040 1.868	2 0.164 0.187 0.409
1 -0.085 0.074 2.105	2 0.169 0.165 0.233
1 -0.083 0.108 2.545	2 0.172 0.051 0.101
1 -0.080 0.085 2.387	2 0.174 0.085 0.444
1 -0.075 0.199 2.220	2 0.176 0.085 0.532
1 -0.071 0.176 1.930	2 0.180 0.176 0.488
1 -0.067 0.165 1.903	2 0.187 0.199 -0.136
1 -0.063 0.119 1.675	2 0.192 0.153 -0.374
1 -0.060 0.074 1.789	2 0.194 0.040 -0.119
1 -0.056 0.108 1.596	2 0.194 0.017 0.497
1 -0.054 0.085 1.859	2 0.195 0.085 0.778
1 -0.052 0.028 2.035	2 0.199 0.176 0.813
1 -0.049 0.074 2.431	2 0.205 0.221 0.251
1 -0.047 0.062 2.422	2 0.209 0.051 0.259
1 -0.044 0.153 2.598	2 0.210 0.085 0.453
1 -0.041 0.108 2.448	2 0.214 0.176 0.532
1 -0.038 0.131 2.536	2 0.220 0.221 -0.022
1 -0.034 0.131 2.176	2 0.225 0.131 -0.101
1 -0.029 0.131 2.062	2 0.227 -0.006 0.057
1 -0.023 0.119 1.604	2 0.227 -0.017 0.734
1 -0.020 0.165 1.569	2 0.229 0.119 0.778
1 -0.017 0.085 1.543	2 0.235 0.176 0.611
1 -0.016 0.028 2.088	2 0.241 0.153 0.163
1 -0.015 0.051 2.202	2 0.245 0.165 0.075
1 -0.013 0.096 2.527	2 0.248 0.028 0.075
1 -0.010 0.085 2.457	2 0.250 0.040 0.470
1 -0.007 0.119 2.598	2 0.254 0.176 0.242
1 -0.004 0.108 2.378	2 0.258 0.142 0.338
1 -0.000 0.153 2.536	2 0.261 0.062 0.382
1 0.003 0.108 2.325	2 0.262 0.040 1.059
1 0.006 0.119 2.448	2 0.267 0.255 0.549
1 0.010 0.142 2.088	2 0.273 0.131 0.268
1 0.014 0.165 2.062	2 0.274 -0.017 0.567
1 0.017 0.085 1.938	2 0.278 0.221 0.585
1 0.020 0.062 2.053	2 0.285 0.244 -0.154
1 0.022 0.051 2.079	2 0.289 -0.006 0.066
1 0.024 0.085 2.422	2 0.289 0.040 0.479
1 0.026 0.108 2.765	2 0.295 0.233 0.664
1 0.029 0.119 2.870	2 0.301 0.131 0.207
1 0.033 0.153 2.668	2 0.303 0.017 0.523
1 0.037 0.108 2.747	2 0.306 0.108 0.347
1 0.041 0.176 2.448	2 0.307 0.028 0.365
1 0.046 0.210 2.642	2 0.307 -0.006 0.356
1 0.052 0.244 2.492	2 0.307 0.006 0.092
1 0.059 0.267 2.712	2 0.307 -0.062 -0.251
1 0.066 0.244 2.677	2 0.303 -0.153 -0.655
1 0.075 0.369 3.160	2 0.298 -0.221 -0.637
1 0.085 0.358 3.055	2 0.293 -0.255 -0.998
1 0.096 0.448 3.257	2 0.281 -0.403 -0.971
1 0.110 0.414 2.536	2 0.268 -0.494 -0.549
1 0.124 0.505 2.782	2 0.254 -0.460 -0.365
1 0.138 0.471 2.009	2 0.242 -0.380 -0.725
1 0.151 0.505 2.527	2 0.230 -0.482 -0.629
1 0.165 0.437 1.780	2 0.215 -0.539 -1.376
1 0.177 0.471 2.035	2 0.197 -0.641 -0.488
1 0.189 0.358 1.789	2 0.179 -0.573 -0.875
1 0.199 0.323 1.895	2 0.163 -0.550 -0.356
1 0.207 0.244 1.596	2 0.147 -0.516 -1.165
1 0.213 0.199 1.798	2 0.131 -0.573 -0.681
1 0.219 0.153 1.552	2 0.113 -0.607 -1.191
1 0.223 0.051 1.692	2 0.096 -0.619 -0.453
1 0.224 -0.006 1.543	2 0.079 -0.528 -0.857
1 0.223 -0.085 1.481	2 0.064 -0.528 -0.444
1 0.220 -0.051 1.420	2 0.050 -0.516 -1.165
1 0.216 -0.131 1.042	2 0.035 -0.516 -0.505
1 0.211 -0.221 1.174	2 0.020 -0.516 -1.015
1 0.204 -0.346 0.673	2 0.007 -0.437 -0.629
1 0.194 -0.369 1.235	2 -0.005 -0.437 -1.174
1 0.182 -0.460 0.910	2 -0.017 -0.437 -0.804
1 0.168 -0.437 1.859	2 -0.030 -0.392 -0.954
1 0.155 -0.573 1.789	2 -0.042 -0.448 -0.664
1 0.141 -0.403 2.598	2 -0.054 -0.380 -0.831
1 0.129 -0.482 2.185	2 -0.066 -0.380 -0.462
1 0.117 -0.346 2.563	2 -0.076 -0.346 -0.813
1 0.106 -0.471 1.719	2 -0.086 -0.289 -0.655
1 0.094 -0.346 1.886	2 -0.093 -0.255 -0.910
1 0.083 -0.471 0.831	2 -0.101 -0.267 -0.655
1 0.069 -0.437 1.332	2 -0.107 -0.233 -0.664
1 0.055 -0.573 0.708	2 -0.111 -0.062 -0.629
1 0.039 -0.596 1.341	2 -0.111 0.028 -0.822
1 0.022 -0.607 0.866	2 -0.111 -0.040 -0.708
1 0.003 -0.573 1.684	2 -0.110 0.028 -0.286
1 -0.015 -0.653 1.288	2 -0.110 0.006 0.048
1 -0.032 -0.573 2.053	2 -0.105 0.233 0.910
1 -0.049 -0.653 1.455	2 -0.096 0.358 0.426
1 -0.066 -0.550 2.114	2 -0.086 0.346 0.673
1 -0.082 -0.607 1.446	2 -0.072 0.471 0.013
1 -0.097 -0.482 1.886	2 -0.060 0.335 -0.048
1 -0.112 -0.539 1.112	2 -0.050 0.358 -0.040
1 -0.127 -0.494 1.631	2 -0.038 0.414 0.629
1 -0.142 -0.539 1.341	2 -0.025 0.505 0.127
1 -0.156 -0.471 1.912	2 -0.011 0.482 0.101
1 -0.168 -0.392 1.754	2 0.002 0.426 -0.286
1 -0.179 -0.278 2.105	2 0.012 0.255 0.321
1 -0.187 -0.301 1.956	2 0.022 0.403 0.119
1 -0.193 -0.153 2.088	2 0.032 0.301 0.382
1 -0.197 -0.131 1.701	2 0.041 0.278 -0.022
1 -0.199 -0.062 1.560	2 0.049 0.267 0.180
1 -0.199 -0.006 1.226	2 0.056 0.233 -0.171
1 -0.199 -0.017 1.218	2 0.062 0.119 -0.154
1 -0.199 0.040 1.455	2 0.065 0.017 0.066
1 -0.198 0.017 1.552	2 0.066 0.051 0.497
1 -0.197 0.006 2.193	2 0.070 0.176 0.312
1 -0.197 0.028 2.563	2 0.075 0.108 0.171
1 -0.194 0.153 2.932	2 0.078 0.108 0.013
1 -0.189 0.210 2.422	2 0.078 0.006 0.514
1 -0.182 0.255 2.132	2 0.080 0.085 0.620
1 -0.175 0.210 1.270	2 0.086 0.255 0.189
1 -0.170 0.176 1.095	2 0.094 0.278 -0.734
1 -0.164 0.131 0.629	2 0.096 -0.006 -0.646
1 -0.160 0.142 0.743	2 0.096 0.017 -0.224
1 -0.159 0.028 0.892	2 0.097 0.017 0.259
1 -0.158 0.028 1.675	2 0.098 0.006 0.567
1 -0.158 -0.006 2.211	2 0.100 0.119 0.796
1 -0.158 0.051 3.002	2 0.105 0.210 0.356
1 -0.155 0.085 3.046	2 0.110 0.119 0.207
1 -0.151 0.176 2.941	2 0.112 0.051 0.180
1 -0.144 0.233 2.299	2 0.115 0.074 0.347
1 -0.136 0.233 1.710	2 0.119 0.142 0.136
1 -0.130 0.187 0.971	2 0.124 0.153 -0.145
1 -0.126 0.153 0.919	2 0.128 0.051 -0.418
1 -0.122 0.131 0.734	2 0.130 0.028 -0.057
1 -0.120 0.085 1.305	2 0.131 0.028 0.233
1 -0.119 0.017 1.648	2 0.131 -0.006 0.813
1 -0.119 0.040 2.378	2 0.134 0.176 0.699
1 -0.118 0.051 2.677	2 0.139 0.142 0.435
1 -0.115 0.142 2.958	2 0.144 0.153 0.198
1 -0.110 0.176 2.510	2 0.147 0.131 0.180
1 -0.104 0.176 2.211	2 0.152 0.096 -0.057
1 -0.099 0.142 1.596	2 0.155 0.142 -0.154
1 -0.093 0.165 1.429	2 0.158 0.062 -0.031
1 -0.089 0.165 1.077	2 0.159 -0.006 0.505
1 -0.086 0.131 1.385	2 0.160 0.142 0.629
1 -0.086 -0.006 1.789	2 0.166 0.165 0.418
1 -0.085 -0.017 2.580	2 0.171 0.153 -0.057
1 -0.083 0.062 2.668	2 0.173 0.006 0.347
1 -0.080 0.142 2.695	2 0.174 0.074 0.558
1 -0.075 0.176 2.193	2 0.178 0.153 0.629
1 -0.070 0.199 2.079	2 0.183 0.233 0.119
1 -0.065 0.108 1.780	2 0.189 0.199 -0.198
1 -0.061 0.142 1.631	2 0.193 0.051 -0.418
1 -0.057 0.142 1.314	2 0.194 0.006 0.145
1 -0.054 0.119 1.508	2 0.194 0.040 0.514
1 -0.052 0.028 1.701	2 0.196 0.108 0.919
1 -0.050 0.028 2.202	2 0.201 0.199 0.558
1 -0.049 0.074 2.325	2 0.207 0.187 0.215
1 -0.047 0.085 2.624	2 0.209 0.028 0.330
1 -0.044 0.085 2.580	2 0.211 0.108 0.699
1 -0.040 0.096 2.633	2 0.216 0.221 0.259
1 -0.036 0.153 2.281	2 0.222 0.199 0.022
1 -0.032 0.187 2.273	2 0.226 0.131 -0.233
1 -0.027 0.176 1.710	2 0.228 -0.017 0.295
1 -0.022 0.131 1.613	2 0.228 0.062 0.708
1 -0.019 0.062 1.446	2 0.232 0.165 0.760
1 -0.017 0.062 1.824	2 0.237 0.153 0.444
1 -0.016 0.028 2.070	2 0.242 0.187 0.171
1 -0.015 0.040 2.554	2 0.247 0.165 -0.110
1 -0.013 0.085 2.563	2 0.248 -0.006 0.453
1 -0.009 0.119 2.695	2 0.251 0.142 0.391
1 -0.006 0.119 2.466	2 0.256 0.142 0.268
1 -0.002 0.085 2.545	2 0.259 0.074 0.251
1 0.001 0.074 2.290	2 0.261 -0.017 0.681
1 0.005 0.176 2.237	2 0.263 0.165 0.884
1 0.008 0.108 2.070	2 0.270 0.221 0.426
1 0.011 0.074 2.229	2 0.274 0.051 0.189
1 0.015 0.108 1.947	2 0.275 0.119 0.602
1 0.018 0.119 2.088	2 0.281 0.187 0.198
1 0.020 0.085 2.035	2 0.287 0.142 -0.031
1 0.022 0.051 2.396	2 0.289 -0.040 0.163
1 0.024 0.028 2.457	2 0.290 0.096 1.086
1 0.027 0.119 2.976	2 0.297 0.278 0.426
1 0.030 0.108 2.686	2 0.303 0.108 0.154
1 0.034 0.108 2.791	2 0.305 0.028 0.251
1 0.039 0.176 2.369	2 0.305 -0.006 0.646
1 0.043 0.176 2.475	2 0.305 -0.017 0.716
1 0.049 0.176 2.448	2 0.305 -0.006 0.620
1 0.055 0.210 2.765	2 0.305 0.040 0.409
1 0.061 0.244 2.747	2 0.305 -0.040 -0.259
1 0.068 0.289 3.240	2 0.303 -0.085 -0.840
1 0.076 0.289 2.914	2 0.298 -0.176 -0.110
1 0.088 0.460 3.398	2 0.290 -0.494 -0.760
1 0.101 0.471 2.624	2 0.276 -0.426 -0.857
1 0.115 0.539 2.730	2 0.262 -0.482 -0.127
1 0.129 0.392 2.352	2 0.250 -0.392 -0.541
1 0.142 0.471 2.422	2 0.239 -0.369 -0.699
1 0.156 0.437 2.097	2 0.227 -0.482 -1.560
1 0.169 0.471 2.158	2 0.209 -0.687 -0.708
1 0.182 0.414 1.578	2 0.190 -0.641 -0.760
1 0.192 0.335 1.903	2 0.172 -0.585 -0.163
1 0.202 0.278 1.560	2 0.158 -0.516 -0.901
1 0.209 0.233 1.886	2 0.143 -0.539 -0.822
1 0.215 0.187 1.701	2 0.126 -0.630 -1.376
1 0.220 0.153 1.719	2 0.107 -0.653 -0.462
1 0.223 0.062 1.508	2 0.089 -0.573 -0.848
1 0.224 -0.028 1.499	2 0.074 -0.460 -0.382
1 0.222 -0.131 1.631	2 0.060 -0.460 -1.209
1 0.219 -0.165 1.314	2 0.046 -0.539 -0.813
1 0.215 -0.131 1.191	2 0.030 -0.539 -0.954
1 0.209 -0.267 0.646	2 0.015 -0.505 -0.576
1 0.200 -0.289 1.059	2 0.003 -0.392 -0.875
1 0.190 -0.414 0.857	2 -0.009 -0.426 -0.831
1 0.177 -0.448 1.710	2 -0.021 -0.403 -1.226
1 0.164 -0.494 1.534	2 -0.033 -0.471 -0.620
1 0.150 -0.448 2.440	2 -0.046 -0.437 -0.954
1 0.137 -0.516 2.114	2 -0.059 -0.437 -0.409
1 0.125 -0.346 2.624	2 -0.070 -0.369 -0.681
1 0.113 -0.460 1.877	2 -0.080 -0.323 -0.681
1 0.102 -0.323 2.105	2 -0.088 -0.244 -0.954
1 0.091 -0.471 1.200	2 -0.096 -0.278 -0.690
1 0.078 -0.392 1.429	2 -0.103 -0.267 -0.725
1 0.065 -0.448 1.341	2 -0.110 -0.187 -0.532
1 0.049 -0.505 1.033	2 -0.112 0.006 -0.681
1 0.033 -0.641 0.901	2 -0.110 0.017 -0.778
1 0.015 -0.630 1.569	2 -0.111 -0.006 -0.567
1 -0.002 -0.664 1.314	2 -0.110 0.017 -0.180
1 -0.020 -0.562 1.859	2 -0.110 0.108 0.673
1 -0.037 -0.596 1.464	2 -0.102 0.335 0.549
1 -0.054 -0.528 1.886	2 -0.093 0.301 0.637
1 -0.071 -0.607 1.402	2 -0.082 0.426 0.163
1 -0.088 -0.539 1.895	2 -0.068 0.426 0.145
1 -0.103 -0.550 1.393	2 -0.056 0.358 -0.365
1 -0.117 -0.482 1.552	2 -0.047 0.358 0.514
1 -0.132 -0.505 1.182	2 -0.034 0.471 0.321
1 -0.147 -0.460 1.745	2 -0.020 0.460 0.286
1 -0.160 -0.528 1.780	2 -0.006 0.494 -0.084
1 -0.172 -0.392 2.290	2 0.006 0.323 0.057
1 -0.182 -0.346 1.481	2 0.015 0.346 0.040
1 -0.189 -0.221 2.237	2 0.026 0.358 0.435
1 -0.194 -0.176 1.824	2 0.035 0.335 0.066
1 -0.198 -0.108 1.736	2 0.044 0.221 0.251
1 -0.199 -0.074 1.358	2 0.051 0.278 -0.031
1 -0.199 -0.028 1.305	2 0.059 0.289 -0.171
1 -0.199 0.051 1.376	2 0.064 0.119 -0.251
1 -0.199 0.017 1.481	2 0.065 -0.006 0.382
1 -0.198 0.040 1.859	2 0.067 0.131 0.488
1 -0.197 -0.006 2.237	2 0.071 0.176 0.426
1 -0.196 0.074 2.818	2 0.076 0.131 0.013
1 -0.192 0.176 2.501	2 0.078 0.006 0.207
1 -0.186 0.267 2.193	2 0.078 0.006 0.558
1 -0.179 0.244 1.560	2 0.081 0.153 0.629
1 -0.173 0.210 1.226	2 0.088 0.255 -0.180
1 -0.168 0.153 0.884	2 0.096 0.119 -0.778
1 -0.163 0.131 0.875	2 0.096 -0.028 -0.558
1 -0.160 0.017 0.866	2 0.096 0.028 0.048
1 -0.159 0.040 1.402	2 0.097 0.006 0.312
1 -0.158 -0.006 1.754	2 0.098 0.028 0.813
1 -0.157 0.028 2.545	2 0.101 0.119 0.725
1 -0.156 0.074 2.747	2 0.107 0.187 0.347
1 -0.153 0.176 2.862	2 0.111 0.119 0.004
1 -0.147 0.233 2.422	2 0.113 0.108 0.163
1 -0.141 0.244 1.912	2 0.117 0.142 0.110
1 -0.134 0.176 1.305	2 0.121 0.165 -0.013
1 -0.129 0.165 1.174	2 0.126 0.153 -0.356
1 -0.125 0.096 0.857	2 0.128 0.028 -0.119
1 -0.122 0.062 1.200	2 0.129 0.040 0.145
1 -0.120 0.051 1.411	2 0.131 0.051 0.444
1 -0.119 0.062 2.009	2 0.134 0.062 0.453
1 -0.118 0.040 2.255	2 0.137 0.108 0.532
1 -0.115 0.096 2.563	2 0.140 0.062 0.435
1 -0.112 0.131 2.264	2 0.144 0.176 0.365
1 -0.107 0.165 2.255	2 0.149 0.187 -0.066
1 -0.102 0.176 1.780	2 0.154 0.165 -0.303
1 -0.098 0.187 1.727	2 0.157 0.040 -0.224
1 -0.094 0.062 1.543	2 0.157 -0.006 0.374
1 -0.090 0.096 1.719	2 0.159 0.051 0.549
1 -0.088 0.051 1.763	2 0.163 0.176 0.488
1 -0.086 0.062 2.176	2 0.168 0.165 0.110
1 -0.083 0.108 2.176	2 0.171 0.085 0.180
1 -0.080 0.108 2.316	2 0.173 0.040 0.479
1 -0.076 0.142 1.877	2 0.175 0.131 0.576
1 -0.072 0.153 2.026	2 0.179 0.142 0.400
1 -0.068 0.062 1.921	2 0.185 0.221 0.066
1 -0.065 0.096 1.991	2 0.192 0.176 -0.523
1 -0.061 0.153 1.727	2 0.192 -0.017 -0.048
1 -0.057 0.131 1.886	2 0.193 0.040 0.295
1 -0.055 0.051 1.842	2 0.195 0.062 0.769
1 -0.052 0.085 2.141	2 0.198 0.119 0.734
1 -0.050 0.085 2.114	2 0.203 0.176 0.462
1 -0.047 0.131 2.316	2 0.208 0.165 0.057
1 -0.044 0.108 2.255	2 0.210 0.040 0.514
1 -0.041 0.142 2.466	2 0.213 0.221 0.277
1 -0.038 0.074 2.352	2 0.219 0.165 0.119
1 -0.035 0.096 2.422	2 0.223 0.062 -0.022
1 -0.031 0.165 2.009	2 0.226 0.131 0.057
1 -0.026 0.176 1.974	2 0.228 -0.017 0.391
1 -0.022 0.131 1.596	2 0.228 0.062 0.989
1 -0.019 0.085 1.736	2 0.233 0.210 0.620
1 -0.016 0.028 1.851	2 0.239 0.199 0.382
1 -0.015 0.051 2.193	2 0.243 0.062 0.136
1 -0.013 0.074 2.273	2 0.248 0.119 0.066
1 -0.010 0.085 2.527	2 0.250 0.028 0.207
1 -0.008 0.062 2.510	2 0.252 0.176 0.409
1 -0.005 0.096 2.668	2 0.257 0.142 0.198
1 -0.002 0.085 2.571	2 0.261 0.119 0.338
1 0.001 0.131 2.580	2 0.261 -0.006 0.752
1 0.005 0.176 2.255	2 0.264 0.233 0.936
1 0.009 0.119 2.308	2 0.271 0.221 0.180
1 0.013 0.119 1.930	2 0.274 -0.017 0.444
1 0.017 0.131 2.018	2 0.275 0.062 0.866
1 0.020 0.085 1.895	2 0.282 0.301 0.268
1 0.022 0.062 2.141	2 0.290 0.142 -0.330
1 0.023 0.062 2.237	2 0.290 -0.028 0.215
1 0.025 0.096 2.862	2 0.293 0.119 0.699
1 0.028 0.062 2.782	2 0.297 0.176 0.655
1 0.031 0.096 2.870	2 0.302 0.096 0.400
1 0.035 0.131 2.607	2 0.305 0.085 0.365
