I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.31,0.01,3.74,2,0.66,-0.01,13.56,3,0.61,-0.15,0.77,4,0.19,0.2,0.31,1,0.45,0,1,2,0.67,0,13.43,3,0.67,-0.59,-1.38,4,0.24,1.23,-0.85,0,-540,75.93,-533.669983,-1.18,-472.339996,37.57,-460.329987
1,0.31,0.01,3.74,2,0.66,0.01,13.56,3,0.6,-0.18,0.41,4,0.2,0.32,0.75,1,0.45,0,1,2,0.67,0,13.43,3,0.65,-0.71,-1.43,4,0.28,1.47,-0.95,0,-540,75.93,-533.669983,-1.78,-478.720001,38.349998,-462.23999
1,0.31,-0.05,3.77,2,0.66,-0.01,13.59,3,0.59,-0.32,0.3,4,0.22,0.58,0.85,1,0.45,0,1,2,0.67,0,13.43,3,0.63,-0.81,-1.48,4,0.28,1.47,-0.95,0,-540,75.93,-533.669983,6.87,-478.679993,38.650002,-465.839996
1,0.31,-0.02,3.72,2,0.66,0.02,13.59,3,0.58,-0.43,0.29,4,0.25,0.88,0.79,1,0.45,0,1,2,0.67,0,13.43,3,0.63,-0.81,-1.48,4,0.32,1.67,-1.05,0,-540,75.93,-533.669983,7.76,-485.609985,39.150002,-471.920013
1,0.31,-0.02,3.75,2,0.66,-0.01,13.59,3,0.55,-0.54,0.33,4,0.29,1.12,0.73,1,0.45,0,1,2,0.67,0,13.43,3,0.61,-0.89,-1.52,4,0.36,1.81,-1.12,0,-540,75.93,-533.669983,-2.76,-493.160004,40.630001,-479.799988
1,0.31,-0.02,3.75,2,0.66,-0.03,13.57,3,0.53,-0.62,0.36,4,0.34,1.22,0.37,1,0.45,0,1,2,0.67,0,13.43,3,0.59,-0.95,-1.56,4,0.41,1.91,-1.17,0,-540,75.93,-533.669983,-2.87,-501.399994,41.310001,-488.829987
1,0.31,-0.01,3.73,2,0.66,0.02,13.58,3,0.5,-0.62,0.28,4,0.39,1,-0.09,1,0.45,0,1,2,0.67,0,13.43,3,0.56,-0.96,-1.65,4,0.46,1.93,-1.2,0,-540,75.93,-533.669983,-3.06,-509.119995,43.880001,-496.670013
1,0.31,-0.01,3.72,2,0.66,-0.02,13.57,3,0.47,-0.63,0.41,4,0.43,0.9,0.24,1,0.45,0,1,2,0.67,0,13.43,3,0.54,-0.95,-1.7,4,0.5,1.87,-1.19,0,-540,75.93,-533.669983,-2.97,-516.48999,48.57,-502.720001
1,0.31,-0.03,3.74,2,0.66,-0.03,13.59,3,0.45,-0.45,0.88,4,0.47,0.88,0.42,1,0.45,0,1,2,0.67,0,13.43,3,0.52,-0.89,-1.44,4,0.55,1.74,-0.94,0,-540,75.93,-533.669983,-2.89,-523.219971,50.720001,-508.75
1,0.31,-0.04,3.74,2,0.66,-0.02,13.55,3,0.43,-0.52,0.95,4,0.51,0.93,0.25,1,0.45,0,1,2,0.67,0,13.43,3,0.5,-0.79,-2.14,4,0.59,1.52,-1.26,0,-540,75.93,-533.669983,-2.57,-529.080017,54.939999,-514.299988
1,0.31,-0.02,3.77,2,0.66,0.01,13.56,3,0.4,-0.54,1.43,4,0.55,0.96,0.44,1,0.45,0,1,2,0.67,0,13.43,3,0.48,-0.65,-2.34,4,0.62,1.22,-1.34,0,-540,75.730003,-533.700012,-2.1,-533.859985,57.490002,-520.27002
1,0.31,-0.01,3.71,2,0.66,0.01,13.57,3,0.38,-0.52,0.93,4,0.59,0.9,0.15,1,0.45,0,1,2,0.67,0,13.43,3,0.46,-0.47,-2.47,4,0.62,1.22,-1.34,0,-540,75.519997,-533.72998,5.42,-533.840027,60.209999,-525.659973
1,0.31,-0.04,3.75,2,0.66,-0.02,13.56,3,0.36,-0.43,0.82,4,0.62,0.65,0.03,1,0.45,0,1,2,0.67,0,13.43,3,0.46,-0.47,-2.47,4,0.65,0.84,-1.36,0,-540,75.730003,-533.700012,3.42,-537.340027,62.84,-529.789978
